id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,fare_amount
id1010814,1,2016-04-21 00:04:15,2016-04-21 00:14:30,1,-73.979357,40.716493,-74.007583,40.690282,N,615,16.09
id1010815,2,2016-04-20 02:28:47,2016-04-20 02:58:38,6,-74.016397,40.7457,-73.786149,40.641039,N,1791,84.54
id1010816,2,2016-02-01 07:18:47,2016-02-01 07:50:40,2,-73.959031,40.737843,-73.781698,40.646011,N,1913,78.91
id1010817,2,2016-06-08 01:33:55,2016-06-08 01:40:21,4,-73.984236,40.77008,-74.005304,40.752489,N,386,13.75
id1010818,2,2016-01-02 08:41:00,2016-01-02 08:49:36,2,-73.984142,40.74774,-74.002356,40.731111,N,516,11.66
id1010819,2,2016-04-15 13:28:47,2016-04-15 13:56:52,1,-73.934911,40.705249,-73.875791,40.784929,N,1685,35.48
id1010820,1,2016-01-16 21:04:57,2016-01-16 21:16:50,1,-73.994934,40.696481,-73.961834,40.677369,N,713,16.55
id1010821,1,2016-02-06 06:45:35,2016-02-06 07:17:52,1,-74.008268,40.770362,-73.873626,40.813797,N,1937,43.59
id1010822,1,2016-06-09 10:19:11,2016-06-09 10:39:53,2,-73.985858,40.754132,-73.971361,40.791764,N,1242,22.67
id1010823,2,2016-01-10 00:15:46,2016-01-10 00:37:32,1,-74.012422,40.685189,-73.994543,40.81484,N,1306,43.7
id1010824,2,2016-02-06 23:07:23,2016-02-06 23:09:20,1,-73.992411,40.783305,-73.995076,40.779945,N,117,6.12
id1010825,1,2016-02-12 15:47:41,2016-02-12 16:37:35,2,-73.964246,40.819737,-73.784155,40.634114,N,2994,98.67
id1010826,1,2016-04-26 11:01:13,2016-04-26 11:12:43,1,-73.969066,40.786804,-73.971847,40.752169,N,690,16.06
id1010827,1,2016-05-02 08:48:36,2016-05-02 09:26:56,1,-74.031278,40.706325,-73.87006,40.771179,N,2300,51.77
id1010828,2,2016-02-09 14:46:52,2016-02-09 14:55:49,1,-73.946864,40.770496,-73.974078,40.787383,N,537,13.79
id1010829,2,2016-06-05 15:46:53,2016-06-05 15:52:49,3,-73.985357,40.7205,-73.98957,40.702596,N,356,11.61
id1010830,1,2016-06-07 07:24:30,2016-06-07 08:15:28,2,-73.781077,40.64202,-74.014751,40.694668,N,3058,83.3
id1010831,2,2016-06-16 08:20:51,2016-06-16 08:32:32,1,-73.978487,40.766711,-73.966546,40.74925,N,701,15.03
id1010832,2,2016-02-10 14:06:30,2016-02-10 14:22:40,3,-74.026411,40.766999,-73.940623,40.757229,N,970,26.69
id1010833,1,2016-06-15 03:29:32,2016-06-15 03:39:41,4,-73.965404,40.76176,-73.924518,40.769205,N,609,17.73
id1010834,1,2016-04-28 08:28:26,2016-04-28 09:22:10,1,-73.947031,40.741543,-73.76945,40.645832,N,3224,82.2
id1010835,2,2016-06-19 18:06:33,2016-06-19 18:14:43,1,-73.9695,40.752392,-73.96016,40.764365,N,490,10.88
id1010836,1,2016-04-09 05:30:11,2016-04-09 05:43:43,2,-73.982419,40.767351,-74.024897,40.714375,N,812,25.0
id1010837,2,2016-04-23 18:21:51,2016-04-23 18:30:15,1,-73.965974,40.743693,-73.96542,40.764198,N,504,12.65
id1010838,1,2016-05-28 18:09:56,2016-05-28 18:33:39,1,-73.991479,40.753427,-73.87388,40.76353,N,1423,34.66
id1010839,1,2016-01-21 23:46:01,2016-01-21 23:55:12,2,-73.955765,40.777208,-73.919232,40.790923,N,551,14.54
id1010840,2,2016-05-13 09:26:21,2016-05-13 09:30:29,2,-73.769872,40.637406,-73.777922,40.637466,N,248,24.64
id1010841,2,2016-01-28 06:40:42,2016-01-28 07:03:24,1,-73.976036,40.80886,-74.027978,40.740178,N,1362,30.53
id1010842,1,2016-05-25 05:59:31,2016-05-25 06:33:34,1,-73.970478,40.782641,-73.770941,40.644594,N,2043,82.93
id1010843,1,2016-04-14 01:50:01,2016-04-14 02:12:49,1,-73.784568,40.644624,-73.998973,40.751059,N,1368,75.89
id1010844,2,2016-04-17 10:56:16,2016-04-17 11:16:18,1,-73.994243,40.793408,-73.978866,40.709924,N,1202,32.56
id1010845,2,2016-01-18 14:41:06,2016-01-18 14:59:37,5,-74.014788,40.713959,-73.976706,40.768008,N,1111,25.64
id1010846,1,2016-04-21 08:33:27,2016-04-21 08:43:16,1,-73.961474,40.78095,-73.993464,40.775223,N,589,14.93
id1010847,2,2016-04-26 01:17:00,2016-04-26 01:23:20,1,-73.98383,40.748461,-73.967243,40.747439,N,380,10.89
id1010848,1,2016-01-29 05:08:31,2016-01-29 05:13:09,1,-73.774928,40.638138,-73.762138,40.639537,N,278,28.27
id1010849,1,2016-05-05 12:13:21,2016-05-05 12:39:02,4,-74.003446,40.719549,-73.969936,40.822171,N,1541,39.78
id1010850,2,2016-02-13 04:11:07,2016-02-13 04:25:04,1,-73.995983,40.706008,-73.972975,40.754947,N,837,22.55
id1010851,1,2016-01-25 13:36:02,2016-01-25 13:55:19,1,-73.971472,40.685395,-73.985939,40.771365,N,1157,32.15
id1010852,1,2016-01-14 09:22:01,2016-01-14 09:47:15,1,-73.948875,40.769625,-73.870091,40.783978,N,1514,31.21
id1010853,2,2016-05-17 18:07:53,2016-05-17 18:45:47,5,-74.008411,40.800607,-74.020505,40.721236,N,2274,38.73
id1010854,1,2016-02-27 03:20:03,2016-02-27 03:34:46,5,-73.875736,40.758882,-73.995823,40.775891,N,883,32.4
id1010855,2,2016-03-20 12:23:12,2016-03-20 13:23:54,1,-73.986205,40.786061,-73.778563,40.641302,N,3642,98.22
id1010856,2,2016-04-24 06:05:40,2016-04-24 06:34:49,5,-73.999862,40.790629,-74.021575,40.721394,N,1749,31.98
id1010857,2,2016-01-12 22:07:40,2016-01-12 22:33:50,3,-73.946739,40.772843,-74.020375,40.716705,N,1570,32.21
id1010858,2,2016-03-02 17:36:17,2016-03-02 18:27:32,1,-73.925651,40.784328,-73.975032,40.729835,N,3075,38.84
id1010859,2,2016-02-29 07:18:53,2016-02-29 07:44:44,1,-74.024599,40.73,-73.981037,40.77321,N,1551,27.47
id1010860,2,2016-06-02 21:57:21,2016-06-02 22:07:24,2,-73.960237,40.758668,-73.979982,40.727612,N,603,16.39
id1010861,2,2016-06-25 07:01:05,2016-06-25 07:46:11,2,-73.769514,40.648889,-74.026921,40.724084,N,2706,94.96
id1010862,1,2016-04-17 23:01:05,2016-04-17 23:19:53,1,-73.980015,40.775016,-74.00641,40.716715,N,1128,26.16
id1010863,1,2016-06-05 15:06:58,2016-06-05 15:20:51,1,-73.968887,40.761503,-73.982537,40.798968,N,833,18.78
id1010864,2,2016-01-12 22:35:44,2016-01-12 23:05:38,1,-74.022761,40.692707,-73.987374,40.735244,N,1794,27.43
id1010865,1,2016-05-26 03:57:33,2016-05-26 03:59:34,1,-73.962482,40.756045,-73.957826,40.759975,N,121,7.16
id1010866,2,2016-02-02 04:55:02,2016-02-02 05:17:08,1,-73.960179,40.717173,-74.000904,40.760655,N,1326,25.46
id1010867,1,2016-05-27 14:44:02,2016-05-27 15:03:45,2,-73.975958,40.766914,-74.025425,40.748911,N,1183,22.63
id1010868,2,2016-02-15 19:44:01,2016-02-15 19:57:39,4,-73.95828,40.768767,-73.980294,40.754123,N,818,16.36
id1010869,1,2016-03-29 14:38:21,2016-03-29 15:10:23,1,-74.006833,40.676618,-73.971945,40.76588,N,1922,37.48
id1010870,2,2016-03-01 07:28:38,2016-03-01 08:04:06,1,-73.991966,40.724499,-73.927361,40.75864,N,2128,31.13
id1010871,1,2016-04-07 13:34:58,2016-04-07 13:51:26,2,-73.985214,40.732592,-74.036767,40.742429,N,988,20.61
id1010872,2,2016-01-23 17:40:32,2016-01-23 18:13:12,1,-73.779192,40.642197,-74.008962,40.728144,Y,1960,79.67
id1010873,2,2016-06-12 15:08:46,2016-06-12 15:24:55,1,-73.966617,40.751204,-73.933817,40.771055,N,969,17.69
id1010874,2,2016-03-24 15:41:07,2016-03-24 15:55:18,4,-73.930774,40.821392,-73.958396,40.772871,N,851,21.99
id1010875,2,2016-01-12 09:38:06,2016-01-12 10:14:50,5,-74.021699,40.717817,-73.958569,40.773153,N,2204,36.29
id1010876,2,2016-05-01 13:04:31,2016-05-01 13:27:33,1,-73.963745,40.794469,-73.790429,40.653234,N,1382,79.63
id1010877,1,2016-03-08 21:45:13,2016-03-08 21:53:34,4,-74.036168,40.719873,-74.015363,40.705158,N,501,12.76
id1010878,1,2016-01-26 04:00:35,2016-01-26 04:14:24,3,-73.970942,40.785165,-73.983875,40.748044,N,829,18.01
id1010879,1,2016-01-11 08:42:57,2016-01-11 09:46:18,5,-73.787949,40.652464,-74.027454,40.724419,N,3801,94.1
id1010880,1,2016-02-07 05:23:38,2016-02-07 05:44:25,1,-74.021708,40.773394,-73.992316,40.684667,N,1247,33.85
id1010881,2,2016-03-01 00:49:58,2016-03-01 00:57:16,1,-73.8694,40.763993,-73.881226,40.78486,N,438,13.27
id1010882,1,2016-06-21 18:22:38,2016-06-21 19:10:06,5,-73.775505,40.639383,-73.960626,40.717482,N,2848,77.88
id1010883,1,2016-02-09 04:21:54,2016-02-09 04:35:49,1,-73.878425,40.769266,-74.023584,40.790208,N,835,37.97
id1010884,1,2016-05-20 20:59:06,2016-05-20 21:19:18,2,-73.88209,40.796946,-73.951694,40.772372,N,1212,26.31
id1010885,2,2016-04-08 14:17:53,2016-04-08 14:29:42,2,-73.978732,40.737924,-73.99222,40.719334,N,709,13.84
id1010886,1,2016-04-08 22:17:12,2016-04-08 22:29:20,1,-74.017426,40.68575,-74.014761,40.718549,N,728,17.52
id1010887,1,2016-05-07 17:30:58,2016-05-07 17:44:54,1,-73.868463,40.757507,-73.969022,40.745949,N,836,27.97
id1010888,2,2016-02-29 17:20:05,2016-02-29 17:51:35,1,-73.997019,40.737275,-73.875303,40.781092,N,1890,41.87
id1010889,1,2016-04-04 21:35:26,2016-04-04 21:39:00,5,-73.994004,40.760457,-73.989521,40.755482,N,214,6.62
id1010890,2,2016-05-19 00:53:18,2016-05-19 01:17:29,1,-73.963322,40.779745,-73.786658,40.636173,N,1451,78.31
id1010891,1,2016-05-28 07:10:30,2016-05-28 07:21:56,1,-74.006054,40.736597,-73.988002,40.766753,N,686,17.11
id1010892,1,2016-02-15 13:09:25,2016-02-15 13:38:21,1,-73.884189,40.7851,-73.98264,40.766331,N,1736,32.9
id1010893,1,2016-02-11 13:33:08,2016-02-11 13:51:24,1,-74.025827,40.711554,-73.971948,40.765223,N,1096,24.7
id1010894,1,2016-03-04 15:50:37,2016-03-04 16:38:47,2,-73.959679,40.767321,-73.77911,40.653119,N,2890,83.18
id1010895,2,2016-05-31 10:59:51,2016-05-31 11:32:32,1,-73.939217,40.696321,-73.971822,40.756457,N,1961,31.38
id1010896,1,2016-05-23 08:45:31,2016-05-23 08:48:29,1,-73.982456,40.786351,-73.981222,40.790162,N,178,8.02
id1010897,1,2016-05-18 10:44:52,2016-05-18 11:34:10,1,-73.785074,40.641709,-73.985107,40.759206,N,2958,93.5
id1010898,1,2016-05-13 16:02:41,2016-05-13 16:43:47,2,-74.002079,40.735835,-73.883048,40.781122,N,2466,43.21
id1010899,1,2016-01-02 01:41:20,2016-01-02 01:48:36,4,-73.977291,40.766483,-74.005343,40.772658,N,436,12.99
id1010900,1,2016-04-11 13:57:27,2016-04-11 14:18:34,1,-74.020164,40.766163,-74.007171,40.703609,N,1267,28.44
id1010901,1,2016-06-02 14:52:59,2016-06-02 15:22:39,3,-74.023133,40.754194,-73.952006,40.782625,N,1780,28.97
id1010902,2,2016-02-15 13:39:19,2016-02-15 14:01:02,6,-74.005467,40.731088,-73.865362,40.766733,N,1303,37.99
id1010903,2,2016-06-09 01:44:23,2016-06-09 02:04:17,1,-73.993075,40.671495,-73.773456,40.642166,N,1194,73.27
id1010904,2,2016-05-05 09:32:37,2016-05-05 10:00:52,1,-73.967302,40.765141,-73.995802,40.713962,N,1695,29.23
id1010905,2,2016-03-15 06:04:13,2016-03-15 06:10:20,1,-73.978575,40.773687,-73.965831,40.768755,N,367,9.58
id1010906,1,2016-04-21 05:00:55,2016-04-21 05:13:22,1,-73.938667,40.746126,-73.98953,40.755524,N,747,18.46
id1010907,1,2016-03-08 05:54:27,2016-03-08 06:11:24,2,-73.989277,40.728335,-73.96611,40.793701,N,1017,27.29
id1010908,2,2016-04-22 16:31:59,2016-04-22 17:15:06,1,-73.781129,40.649285,-73.996224,40.682128,N,2587,80.39
id1010909,2,2016-03-31 18:29:01,2016-03-31 18:38:56,2,-73.988287,40.721361,-73.970068,40.734499,N,595,12.13
id1010910,2,2016-06-21 12:57:12,2016-06-21 13:28:22,1,-73.958502,40.807915,-74.004766,40.695475,N,1870,43.62
id1010911,1,2016-02-14 12:25:50,2016-02-14 12:43:35,6,-73.938965,40.700226,-73.99969,40.711978,N,1065,22.28
id1010912,2,2016-06-27 17:55:11,2016-06-27 18:05:04,1,-73.969331,40.782423,-73.960611,40.760854,N,593,13.28
id1010913,1,2016-05-13 16:34:40,2016-05-13 17:06:45,5,-73.961059,40.785332,-74.015906,40.734568,N,1925,33.75
id1010914,1,2016-02-09 09:07:21,2016-02-09 09:59:03,2,-73.943566,40.64932,-73.895975,40.81491,N,3102,64.43
id1010915,1,2016-04-10 20:30:21,2016-04-10 21:09:20,1,-73.973141,40.695932,-73.866856,40.76659,N,2339,44.14
id1010916,2,2016-03-08 03:04:19,2016-03-08 03:24:50,5,-74.039234,40.715197,-73.981136,40.765268,N,1231,27.65
id1010917,2,2016-01-16 15:37:31,2016-01-16 15:55:32,1,-73.927181,40.794397,-73.969846,40.764133,N,1081,20.8
id1010918,2,2016-03-18 20:40:29,2016-03-18 21:33:11,4,-73.775507,40.636727,-73.999793,40.660276,N,3162,82.9
id1010919,2,2016-06-04 19:47:39,2016-06-04 20:11:35,1,-74.042259,40.783009,-74.004132,40.713774,N,1436,29.22
id1010920,2,2016-05-31 05:12:03,2016-05-31 05:20:27,2,-74.016325,40.714146,-73.993263,40.731316,N,504,12.76
id1010921,2,2016-02-26 11:20:22,2016-02-26 11:51:50,1,-73.980849,40.815614,-73.988642,40.747209,N,1888,32.33
id1010922,1,2016-02-24 11:52:00,2016-02-24 12:09:29,1,-73.97544,40.794425,-73.924068,40.829515,N,1049,22.45
id1010923,2,2016-02-14 10:33:49,2016-02-14 10:40:55,2,-73.986204,40.763554,-73.994118,40.779439,N,426,11.86
id1010924,2,2016-02-26 16:11:25,2016-02-26 16:32:24,1,-73.971048,40.734362,-74.007839,40.743615,N,1259,19.97
id1010925,2,2016-05-20 00:38:29,2016-05-20 00:52:08,1,-73.960156,40.7316,-74.010749,40.766907,N,819,21.55
id1010926,1,2016-02-28 11:45:32,2016-02-28 12:11:43,1,-73.985534,40.741516,-73.784553,40.64092,N,1571,72.11
id1010927,2,2016-03-31 02:20:04,2016-03-31 02:31:20,1,-73.94693,40.713943,-73.986317,40.746801,N,676,19.04
id1010928,2,2016-06-28 05:28:43,2016-06-28 05:48:06,1,-73.875401,40.774904,-74.043431,40.72341,N,1163,45.03
id1010929,2,2016-06-18 16:01:50,2016-06-18 16:28:08,1,-74.027289,40.749664,-73.950043,40.810354,N,1578,33.11
id1010930,1,2016-04-04 20:50:45,2016-04-04 21:02:25,1,-74.035558,40.762438,-74.006213,40.73915,N,700,15.93
id1010931,1,2016-02-13 21:01:45,2016-02-13 21:37:51,1,-73.771907,40.630538,-74.016001,40.684301,N,2166,81.6
id1010932,2,2016-04-12 11:06:21,2016-04-12 11:19:31,1,-73.966321,40.767711,-73.960557,40.807162,N,790,19.42
id1010933,1,2016-04-18 18:57:59,2016-04-18 19:27:21,4,-73.982048,40.723726,-73.963662,40.785659,N,1762,32.7
id1010934,1,2016-06-16 18:01:49,2016-06-16 18:20:40,1,-73.976227,40.772926,-73.970344,40.737703,N,1131,20.51
id1010935,1,2016-01-07 10:44:28,2016-01-07 11:07:52,1,-74.020586,40.750638,-74.059026,40.732942,N,1404,21.73
id1010936,1,2016-01-30 12:19:27,2016-01-30 12:47:45,2,-73.782935,40.654102,-73.944843,40.779365,N,1698,74.87
id1010937,1,2016-06-27 01:54:29,2016-06-27 02:08:13,4,-73.955583,40.80099,-73.967271,40.767117,N,824,19.72
id1010938,1,2016-04-01 18:59:21,2016-04-01 19:18:44,1,-74.007769,40.742625,-74.021311,40.697282,N,1163,23.41
id1010939,2,2016-01-03 05:26:18,2016-01-03 05:39:13,1,-73.949371,40.660105,-73.970961,40.737781,N,775,28.37
id1010940,1,2016-04-03 20:13:34,2016-04-03 20:50:44,1,-73.974692,40.79108,-73.985768,40.676222,N,2230,45.91
id1010941,2,2016-02-20 10:27:56,2016-02-20 10:57:06,1,-73.995047,40.680748,-73.920943,40.747528,N,1750,36.23
id1010942,1,2016-05-08 07:12:21,2016-05-08 07:32:39,1,-74.037878,40.701179,-73.967657,40.757793,N,1218,29.67
id1010943,2,2016-01-04 22:18:12,2016-01-04 22:37:16,1,-73.97232,40.716712,-73.988839,40.755991,N,1144,21.52
id1010944,2,2016-03-14 02:08:50,2016-03-14 02:13:28,2,-73.991887,40.709985,-74.013024,40.712997,N,278,9.92
id1010945,1,2016-02-19 19:26:00,2016-02-19 19:34:35,1,-73.979736,40.711798,-74.008503,40.71543,N,515,13.01
id1010946,2,2016-05-18 22:27:40,2016-05-18 23:01:24,1,-74.006321,40.69338,-73.93932,40.782353,N,2024,41.78
id1010947,1,2016-06-20 18:46:26,2016-06-20 20:13:13,1,-73.781257,40.622949,-73.975254,40.788576,N,5207,104.38
id1010948,1,2016-04-02 09:55:55,2016-04-02 10:15:30,1,-74.003464,40.72988,-73.971752,40.672103,N,1175,26.21
id1010949,2,2016-03-08 11:56:11,2016-03-08 12:19:53,1,-73.976826,40.741878,-74.002586,40.686882,N,1422,26.98
id1010950,1,2016-06-28 21:06:19,2016-06-28 21:47:22,6,-73.973977,40.764168,-73.798356,40.628709,N,2463,80.88
id1010951,1,2016-03-24 12:13:32,2016-03-24 12:43:53,1,-73.961723,40.688946,-73.880757,40.772471,N,1821,40.4
id1010952,2,2016-04-12 02:09:21,2016-04-12 02:26:57,1,-73.971636,40.802881,-73.893603,40.774264,N,1056,26.6
id1010953,1,2016-06-11 11:55:44,2016-06-11 12:35:56,1,-73.773736,40.657763,-73.870895,40.778209,N,2412,70.27
id1010954,2,2016-01-10 18:12:45,2016-01-10 18:31:15,1,-74.003447,40.680513,-73.999332,40.773356,N,1110,32.95
id1010955,2,2016-01-04 05:41:32,2016-01-04 05:59:33,5,-73.992642,40.658384,-73.987144,40.738623,N,1081,31.22
id1010956,2,2016-05-02 02:55:55,2016-05-02 03:16:20,1,-74.017688,40.660339,-73.969864,40.766515,N,1225,40.16
id1010957,2,2016-06-14 14:07:37,2016-06-14 14:26:15,1,-74.017997,40.717588,-73.975223,40.683098,N,1118,21.8
id1010958,2,2016-03-16 16:48:32,2016-03-16 17:13:34,1,-74.001316,40.702985,-73.977017,40.790427,N,1502,34.98
id1010959,2,2016-06-26 21:17:47,2016-06-26 21:36:41,1,-73.916978,40.802778,-73.974652,40.769282,N,1134,25.07
id1010960,2,2016-03-21 19:23:05,2016-03-21 19:38:05,1,-73.972247,40.747527,-74.005081,40.753066,N,900,18.35
id1010961,2,2016-03-21 16:06:56,2016-03-21 16:27:19,2,-73.956075,40.767024,-74.006197,40.783919,N,1223,22.0
id1010962,2,2016-01-25 20:40:49,2016-01-25 21:08:02,1,-74.019833,40.690043,-73.973126,40.78007,N,1633,36.67
id1010963,2,2016-02-04 18:46:05,2016-02-04 19:11:32,2,-74.006072,40.767387,-73.975679,40.814993,N,1527,26.06
id1010964,2,2016-04-12 21:53:23,2016-04-12 22:32:16,1,-74.013734,40.706276,-73.7759,40.64718,N,2333,88.57
id1010965,1,2016-05-05 06:52:17,2016-05-05 07:06:19,1,-73.956007,40.754761,-74.001227,40.768306,N,842,18.54
id1010966,1,2016-03-25 02:47:32,2016-03-25 02:56:17,1,-73.983045,40.716707,-74.009446,40.735437,N,525,14.05
id1010967,1,2016-05-20 07:44:05,2016-05-20 08:12:44,4,-73.982035,40.699032,-73.97991,40.75457,N,1719,28.2
id1010968,1,2016-03-04 22:35:45,2016-03-04 22:52:31,4,-73.971274,40.741735,-74.011216,40.778159,N,1006,22.23
id1010969,1,2016-03-16 08:13:13,2016-03-16 08:25:37,1,-74.004292,40.715701,-73.987795,40.729969,N,744,13.6
id1010970,1,2016-01-16 11:05:05,2016-01-16 11:37:48,1,-73.988834,40.706183,-73.776298,40.636363,N,1963,75.12
id1010971,2,2016-05-27 20:21:27,2016-05-27 20:50:15,1,-73.879455,40.769803,-73.969747,40.759461,N,1728,30.94
id1010972,1,2016-02-25 21:22:13,2016-02-25 21:53:48,5,-74.001274,40.682682,-73.876115,40.773868,N,1895,47.53
id1010973,2,2016-02-13 13:29:28,2016-02-13 13:36:25,1,-74.00728,40.73351,-74.006332,40.71968,N,417,9.76
id1010974,2,2016-04-05 04:42:46,2016-04-05 04:56:27,2,-73.940373,40.79579,-74.003296,40.76178,N,821,24.46
id1010975,1,2016-01-09 12:28:36,2016-01-09 12:48:35,1,-73.968794,40.759944,-73.975277,40.71574,N,1199,23.31
id1010976,2,2016-04-22 06:47:44,2016-04-22 07:09:02,1,-74.044463,40.696552,-74.000032,40.729959,N,1278,24.12
id1010977,1,2016-04-26 02:15:28,2016-04-26 02:28:08,1,-73.968746,40.730807,-73.966301,40.772053,N,760,17.79
id1010978,1,2016-05-03 15:13:11,2016-05-03 15:27:26,1,-74.009259,40.695747,-73.995765,40.730536,N,855,18.63
id1010979,1,2016-04-05 18:20:03,2016-04-05 18:45:22,2,-73.997542,40.71292,-74.046071,40.708287,N,1519,22.44
id1010980,1,2016-01-30 14:16:46,2016-01-30 14:28:02,1,-73.989812,40.758666,-74.009497,40.739991,N,676,14.2
id1010981,2,2016-01-08 12:05:18,2016-01-08 12:21:52,2,-73.975513,40.744973,-73.957174,40.795837,N,994,23.15
id1010982,2,2016-02-07 09:52:34,2016-02-07 10:05:45,1,-73.984569,40.775556,-73.917192,40.807342,N,791,21.97
id1010983,1,2016-02-09 04:22:42,2016-02-09 04:29:37,1,-73.996385,40.76569,-73.970012,40.765507,N,415,12.2
id1010984,2,2016-02-18 22:25:04,2016-02-18 22:47:11,3,-73.981689,40.719672,-73.935992,40.761966,N,1327,25.44
id1010985,1,2016-04-15 23:24:33,2016-04-15 23:31:08,5,-73.989329,40.760183,-73.990542,40.736735,N,395,12.88
id1010986,2,2016-01-28 11:27:47,2016-01-28 11:45:25,2,-74.01139,40.77311,-73.980164,40.722864,N,1058,23.25
id1010987,1,2016-04-28 13:48:06,2016-04-28 14:13:59,1,-73.933854,40.829049,-73.93851,40.743546,N,1553,33.28
id1010988,1,2016-04-14 19:45:59,2016-04-14 20:28:02,1,-73.991932,40.76963,-74.067433,40.687552,N,2523,44.73
id1010989,2,2016-05-02 17:15:55,2016-05-02 17:38:58,1,-73.866745,40.775056,-73.97508,40.782625,N,1383,33.28
id1010990,2,2016-04-25 06:39:45,2016-04-25 07:19:18,1,-73.950406,40.776564,-73.998627,40.789376,N,2373,27.63
id1010991,2,2016-03-14 21:50:56,2016-03-14 22:18:24,2,-73.920718,40.777024,-74.00722,40.780989,N,1648,29.96
id1010992,1,2016-06-23 12:17:09,2016-06-23 12:25:44,1,-74.039199,40.716013,-74.005152,40.719536,N,515,14.55
id1010993,2,2016-05-14 12:49:25,2016-05-14 12:59:58,1,-73.990633,40.746418,-73.954134,40.716214,N,633,18.57
id1010994,2,2016-06-12 11:37:11,2016-06-12 12:13:32,1,-73.86537,40.784547,-73.989049,40.70886,N,2181,44.75
id1010995,2,2016-05-04 16:31:30,2016-05-04 17:27:39,1,-73.775904,40.652682,-74.021733,40.709569,N,3369,93.69
id1010996,2,2016-01-10 03:53:22,2016-01-10 04:04:53,1,-73.989861,40.74738,-73.980099,40.793292,N,691,19.72
id1010997,1,2016-01-26 07:49:55,2016-01-26 08:34:02,5,-73.78556,40.63195,-74.001917,40.696642,N,2647,82.73
id1010998,2,2016-05-29 10:56:07,2016-05-29 11:11:22,1,-73.996503,40.688485,-74.003,40.728224,N,915,18.79
id1010999,1,2016-04-15 20:38:40,2016-04-15 21:20:17,5,-73.982338,40.702124,-73.788498,40.643771,N,2497,78.4
id1011000,2,2016-02-18 10:26:14,2016-02-18 11:10:16,3,-73.780804,40.646003,-73.865099,40.772883,N,2642,78.76
id1011001,1,2016-02-04 05:34:50,2016-02-04 05:43:08,1,-73.96533,40.766183,-73.999968,40.768963,N,498,12.39
id1011002,2,2016-03-28 16:47:17,2016-03-28 17:04:01,5,-73.858331,40.780366,-73.881748,40.765113,N,1004,18.27
id1011003,1,2016-05-02 08:34:21,2016-05-02 08:49:18,1,-74.009211,40.677791,-73.995076,40.720614,N,897,21.61
id1011004,2,2016-04-11 13:22:45,2016-04-11 13:36:57,1,-73.952169,40.734217,-73.936733,40.763591,N,852,16.95
id1011005,1,2016-04-22 09:42:24,2016-04-22 10:36:27,2,-73.982729,40.748054,-73.781984,40.648089,N,3243,89.52
id1011006,2,2016-04-10 09:16:21,2016-04-10 09:25:34,2,-73.772904,40.654531,-73.783062,40.639496,N,553,33.7
id1011007,2,2016-06-16 21:29:51,2016-06-16 22:01:12,1,-73.935948,40.783826,-73.783109,40.638929,N,1881,80.91
id1011008,1,2016-06-26 03:52:00,2016-06-26 04:11:29,1,-73.957057,40.766491,-74.01518,40.639144,N,1169,45.64
id1011009,1,2016-02-05 01:19:40,2016-02-05 01:39:59,1,-73.877489,40.783233,-74.019669,40.717888,N,1219,42.34
id1011010,2,2016-03-25 07:17:08,2016-03-25 07:29:19,1,-74.038854,40.697578,-74.010236,40.70477,N,731,14.63
id1011011,1,2016-03-19 06:08:52,2016-03-19 06:46:15,1,-73.874655,40.778464,-74.025728,40.735359,N,2243,46.41
id1011012,2,2016-05-04 00:05:50,2016-05-04 00:19:35,1,-73.966927,40.789268,-73.992233,40.741102,N,825,21.66
id1011013,2,2016-01-19 23:20:29,2016-01-19 23:32:21,1,-74.040553,40.73935,-73.983565,40.7633,N,712,20.45
id1011014,2,2016-04-14 16:08:41,2016-04-14 16:24:56,5,-73.961672,40.701096,-73.995605,40.719896,N,975,18.51
id1011015,2,2016-02-26 13:02:00,2016-02-26 13:11:16,1,-74.018451,40.736017,-73.986838,40.732474,N,556,13.86
id1011016,2,2016-05-15 06:56:35,2016-05-15 07:12:59,1,-74.00993,40.705487,-73.985907,40.745477,N,984,22.52
id1011017,1,2016-05-04 13:10:05,2016-05-04 13:36:29,1,-74.019274,40.681697,-73.991092,40.734265,N,1584,27.67
id1011018,2,2016-06-23 22:26:40,2016-06-23 22:32:05,1,-73.98965,40.761452,-73.984933,40.753732,N,325,9.7
id1011019,2,2016-02-03 19:58:16,2016-02-03 20:32:44,1,-73.936922,40.763556,-73.988133,40.750083,N,2068,27.18
